order,Kecamatan,Latitude,Longitude
18705,Cibeunying Kidul,-6.889690316,107.661458
18706,Cibeunying Kidul,-6.889709325,107.6614576
18707,Cibeunying Kidul,-6.889720493,107.6614572
18708,Cibeunying Kidul,-6.889736724,107.661457
18709,Cibeunying Kidul,-6.889750081,107.6614569
18710,Cibeunying Kidul,-6.889759574,107.661457
18711,Cibeunying Kidul,-6.889763596,107.6614571
18712,Cibeunying Kidul,-6.88977408,107.6614579
18713,Cibeunying Kidul,-6.889779761,107.6614583
18714,Cibeunying Kidul,-6.889785795,107.6614589
18715,Cibeunying Kidul,-6.889794789,107.6614598
18716,Cibeunying Kidul,-6.889816938,107.6614623
18717,Cibeunying Kidul,-6.88983062,107.6614634
18718,Cibeunying Kidul,-6.889832813,107.6614636
18719,Cibeunying Kidul,-6.889842247,107.6614649
18720,Cibeunying Kidul,-6.889846852,107.6614658
18721,Cibeunying Kidul,-6.889858329,107.6614683
18722,Cibeunying Kidul,-6.889869158,107.661471
18723,Cibeunying Kidul,-6.889877824,107.661473
18724,Cibeunying Kidul,-6.88989044,107.6614756
18725,Cibeunying Kidul,-6.889893935,107.661476
18726,Cibeunying Kidul,-6.889901709,107.6614772
18727,Cibeunying Kidul,-6.889912229,107.6614785
18728,Cibeunying Kidul,-6.889915459,107.6614789
18729,Cibeunying Kidul,-6.889934061,107.6614808
18730,Cibeunying Kidul,-6.889945204,107.6614819
18731,Cibeunying Kidul,-6.889962667,107.6614831
18732,Cibeunying Kidul,-6.889979716,107.6614844
18733,Cibeunying Kidul,-6.889980081,107.6614844
18734,Cibeunying Kidul,-6.889985989,107.6614844
18735,Cibeunying Kidul,-6.889993459,107.6614845
18736,Cibeunying Kidul,-6.889995938,107.6614845
18737,Cibeunying Kidul,-6.889996509,107.6614845
18738,Cibeunying Kidul,-6.89001063,107.6614844
18739,Cibeunying Kidul,-6.890025701,107.6614838
18740,Cibeunying Kidul,-6.890032289,107.6614837
18741,Cibeunying Kidul,-6.890040111,107.661483
18742,Cibeunying Kidul,-6.890047376,107.6614826
18743,Cibeunying Kidul,-6.890063354,107.6614796
18744,Cibeunying Kidul,-6.890077983,107.6614763
18745,Cibeunying Kidul,-6.89008234,107.6614752
18746,Cibeunying Kidul,-6.890088561,107.6614738
18747,Cibeunying Kidul,-6.890095416,107.6614712
18748,Cibeunying Kidul,-6.890096476,107.6614709
18749,Cibeunying Kidul,-6.890099048,107.6614703
18750,Cibeunying Kidul,-6.890105592,107.6614671
18751,Cibeunying Kidul,-6.890113066,107.6614628
18752,Cibeunying Kidul,-6.890116003,107.6614611
18753,Cibeunying Kidul,-6.89012218,107.6614582
18754,Cibeunying Kidul,-6.890127892,107.661455
18755,Cibeunying Kidul,-6.890137898,107.66145
18756,Cibeunying Kidul,-6.890164936,107.6614325
18757,Cibeunying Kidul,-6.890166499,107.6614315
18758,Cibeunying Kidul,-6.8901768,107.6614246
18759,Cibeunying Kidul,-6.890181618,107.6614218
18760,Cibeunying Kidul,-6.890187087,107.661419
18761,Cibeunying Kidul,-6.890192986,107.6614164
18762,Cibeunying Kidul,-6.890193216,107.6614163
18763,Cibeunying Kidul,-6.890197519,107.6614147
18764,Cibeunying Kidul,-6.890203412,107.6614129
18765,Cibeunying Kidul,-6.890206811,107.6614118
18766,Cibeunying Kidul,-6.890214593,107.6614103
18767,Cibeunying Kidul,-6.89021764,107.6614093
18768,Cibeunying Kidul,-6.890227891,107.6614066
18769,Cibeunying Kidul,-6.8902416,107.6614027
18770,Cibeunying Kidul,-6.890249289,107.6614005
18771,Cibeunying Kidul,-6.890249454,107.6614004
18772,Cibeunying Kidul,-6.890272,107.6613932
18773,Cibeunying Kidul,-6.890280943,107.6613896
18774,Cibeunying Kidul,-6.890283025,107.6613887
18775,Cibeunying Kidul,-6.890289728,107.6613857
18776,Cibeunying Kidul,-6.890296388,107.6613829
18777,Cibeunying Kidul,-6.890304836,107.6613799
18778,Cibeunying Kidul,-6.890308066,107.6613787
18779,Cibeunying Kidul,-6.890317223,107.6613749
18780,Cibeunying Kidul,-6.890325406,107.661372
18781,Cibeunying Kidul,-6.890331384,107.6613701
18782,Cibeunying Kidul,-6.890333158,107.6613695
18783,Cibeunying Kidul,-6.890343857,107.6613665
18784,Cibeunying Kidul,-6.890360644,107.6613603
18785,Cibeunying Kidul,-6.890371322,107.6613561
18786,Cibeunying Kidul,-6.890374217,107.6613548
18787,Cibeunying Kidul,-6.890383643,107.6613509
18788,Cibeunying Kidul,-6.890390108,107.6613483
18789,Cibeunying Kidul,-6.890394387,107.6613468
18790,Cibeunying Kidul,-6.890399942,107.6613447
18791,Cibeunying Kidul,-6.890409222,107.6613412
18792,Cibeunying Kidul,-6.890421673,107.6613366
18793,Cibeunying Kidul,-6.890433379,107.6613323
18794,Cibeunying Kidul,-6.890451045,107.6613266
18795,Cibeunying Kidul,-6.890464565,107.6613218
18796,Cibeunying Kidul,-6.890470049,107.66132
18797,Cibeunying Kidul,-6.890471979,107.6613194
18798,Cibeunying Kidul,-6.890482249,107.661317
18799,Cibeunying Kidul,-6.890483751,107.6613167
18800,Cibeunying Kidul,-6.890491673,107.6613151
18801,Cibeunying Kidul,-6.89049699,107.6613147
18802,Cibeunying Kidul,-6.890501406,107.6613145
18803,Cibeunying Kidul,-6.890505085,107.6613143
18804,Cibeunying Kidul,-6.890528349,107.6613129
18805,Cibeunying Kidul,-6.890530742,107.6613126
18806,Cibeunying Kidul,-6.890539362,107.6613113
18807,Cibeunying Kidul,-6.890544796,107.6613105
18808,Cibeunying Kidul,-6.89054818,107.66131
18809,Cibeunying Kidul,-6.890557905,107.6613076
18810,Cibeunying Kidul,-6.890558477,107.6613074
18811,Cibeunying Kidul,-6.890568555,107.6613047
18812,Cibeunying Kidul,-6.890570143,107.6613042
18813,Cibeunying Kidul,-6.89057927,107.6613018
18814,Cibeunying Kidul,-6.890584819,107.6612999
18815,Cibeunying Kidul,-6.890586985,107.6612993
18816,Cibeunying Kidul,-6.890604203,107.6612935
18817,Cibeunying Kidul,-6.890606531,107.6612927
18818,Cibeunying Kidul,-6.890607821,107.6612922
18819,Cibeunying Kidul,-6.890616315,107.6612889
18820,Cibeunying Kidul,-6.890619193,107.6612878
18821,Cibeunying Kidul,-6.890629302,107.6612837
18822,Cibeunying Kidul,-6.89063146,107.6612827
18823,Cibeunying Kidul,-6.890638909,107.6612796
18824,Cibeunying Kidul,-6.890641812,107.6612782
18825,Cibeunying Kidul,-6.890646093,107.661276
18826,Cibeunying Kidul,-6.890662883,107.6612662
18827,Cibeunying Kidul,-6.89066865,107.6612632
18828,Cibeunying Kidul,-6.890672609,107.6612605
18829,Cibeunying Kidul,-6.890679594,107.6612559
18830,Cibeunying Kidul,-6.890682313,107.6612542
18831,Cibeunying Kidul,-6.890687676,107.6612507
18832,Cibeunying Kidul,-6.890694337,107.6612466
18833,Cibeunying Kidul,-6.890702986,107.6612413
18834,Cibeunying Kidul,-6.890709557,107.6612368
18835,Cibeunying Kidul,-6.890711557,107.6612355
18836,Cibeunying Kidul,-6.890716719,107.6612322
18837,Cibeunying Kidul,-6.890726514,107.6612262
18838,Cibeunying Kidul,-6.890726755,107.661226
18839,Cibeunying Kidul,-6.890736695,107.6612199
18840,Cibeunying Kidul,-6.890737956,107.6612191
18841,Cibeunying Kidul,-6.890745557,107.6612147
18842,Cibeunying Kidul,-6.890753262,107.661211
18843,Cibeunying Kidul,-6.890754865,107.6612101
18844,Cibeunying Kidul,-6.890764509,107.6612066
18845,Cibeunying Kidul,-6.890771436,107.6612032
18846,Cibeunying Kidul,-6.890774112,107.6612031
18847,Cibeunying Kidul,-6.890777279,107.661203
18848,Cibeunying Kidul,-6.890781218,107.6612019
18849,Cibeunying Kidul,-6.890786848,107.6612007
18850,Cibeunying Kidul,-6.89079136,107.6612
18851,Cibeunying Kidul,-6.890796254,107.6611993
18852,Cibeunying Kidul,-6.890804864,107.6611992
18853,Cibeunying Kidul,-6.890813955,107.6611995
18854,Cibeunying Kidul,-6.890821745,107.6612001
18855,Cibeunying Kidul,-6.890824345,107.6612003
18856,Cibeunying Kidul,-6.890833167,107.6612003
18857,Cibeunying Kidul,-6.890837949,107.6612004
18858,Cibeunying Kidul,-6.890848916,107.6611996
18859,Cibeunying Kidul,-6.890851324,107.6611991
18860,Cibeunying Kidul,-6.890858824,107.661198
18861,Cibeunying Kidul,-6.890866152,107.6611959
18862,Cibeunying Kidul,-6.89086782,107.6611955
18863,Cibeunying Kidul,-6.890875176,107.6611934
18864,Cibeunying Kidul,-6.890886145,107.6611895
18865,Cibeunying Kidul,-6.890894601,107.661186
18866,Cibeunying Kidul,-6.890900611,107.6611834
18867,Cibeunying Kidul,-6.890906067,107.6611813
18868,Cibeunying Kidul,-6.890911581,107.6611794
18869,Cibeunying Kidul,-6.890919662,107.6611763
18870,Cibeunying Kidul,-6.890920813,107.6611759
18871,Cibeunying Kidul,-6.890923337,107.6611749
18872,Cibeunying Kidul,-6.890930618,107.6611721
18873,Cibeunying Kidul,-6.8909354,107.6611703
18874,Cibeunying Kidul,-6.890938736,107.6611695
18875,Cibeunying Kidul,-6.89094682,107.6611657
18876,Cibeunying Kidul,-6.890957471,107.6611603
18877,Cibeunying Kidul,-6.890959009,107.6611597
18878,Cibeunying Kidul,-6.89096509,107.6611563
18879,Cibeunying Kidul,-6.890965731,107.6611558
18880,Cibeunying Kidul,-6.890968902,107.6611537
18881,Cibeunying Kidul,-6.890973496,107.6611505
18882,Cibeunying Kidul,-6.890980181,107.6611458
18883,Cibeunying Kidul,-6.890981906,107.6611444
18884,Cibeunying Kidul,-6.890988865,107.6611402
18885,Cibeunying Kidul,-6.890996157,107.6611352
18886,Cibeunying Kidul,-6.891007669,107.6611279
18887,Cibeunying Kidul,-6.891016601,107.6611223
18888,Cibeunying Kidul,-6.891017655,107.6611216
18889,Cibeunying Kidul,-6.891024975,107.6611173
18890,Cibeunying Kidul,-6.891027935,107.661116
18891,Cibeunying Kidul,-6.891035583,107.6611111
18892,Cibeunying Kidul,-6.891039895,107.6611088
18893,Cibeunying Kidul,-6.891045496,107.6611059
18894,Cibeunying Kidul,-6.891050629,107.6611032
18895,Cibeunying Kidul,-6.89105797,107.6610993
18896,Cibeunying Kidul,-6.89106965,107.6610934
18897,Cibeunying Kidul,-6.891071517,107.6610923
18898,Cibeunying Kidul,-6.89108289,107.6610858
18899,Cibeunying Kidul,-6.891085173,107.6610848
18900,Cibeunying Kidul,-6.891093527,107.6610803
18901,Cibeunying Kidul,-6.8910988,107.661078
18902,Cibeunying Kidul,-6.891102744,107.6610756
18903,Cibeunying Kidul,-6.891106709,107.6610735
18904,Cibeunying Kidul,-6.891111251,107.6610705
18905,Cibeunying Kidul,-6.89111337,107.6610692
18906,Cibeunying Kidul,-6.891120141,107.6610647
18907,Cibeunying Kidul,-6.891136201,107.6610531
18908,Cibeunying Kidul,-6.891147967,107.6610441
18909,Cibeunying Kidul,-6.891149599,107.6610427
18910,Cibeunying Kidul,-6.891156334,107.6610365
18911,Cibeunying Kidul,-6.891160751,107.6610319
18912,Cibeunying Kidul,-6.891163801,107.6610294
18913,Cibeunying Kidul,-6.891171208,107.6610227
18914,Cibeunying Kidul,-6.891172459,107.6610213
18915,Cibeunying Kidul,-6.891181987,107.6610116
18916,Cibeunying Kidul,-6.891190491,107.6610032
18917,Cibeunying Kidul,-6.891191765,107.6610019
18918,Cibeunying Kidul,-6.891197559,107.6609963
18919,Cibeunying Kidul,-6.891202641,107.6609919
18920,Cibeunying Kidul,-6.891211822,107.6609844
18921,Cibeunying Kidul,-6.891212968,107.6609835
18922,Cibeunying Kidul,-6.891220055,107.6609778
18923,Cibeunying Kidul,-6.891222295,107.6609761
18924,Cibeunying Kidul,-6.891229161,107.6609712
18925,Cibeunying Kidul,-6.891231936,107.6609694
18926,Cibeunying Kidul,-6.891240036,107.6609649
18927,Cibeunying Kidul,-6.891245266,107.6609621
18928,Cibeunying Kidul,-6.891247463,107.6609611
18929,Cibeunying Kidul,-6.891253925,107.6609587
18930,Cibeunying Kidul,-6.891257523,107.660957
18931,Cibeunying Kidul,-6.891261356,107.6609555
18932,Cibeunying Kidul,-6.891269589,107.6609522
18933,Cibeunying Kidul,-6.891276969,107.6609496
18934,Cibeunying Kidul,-6.891288394,107.6609451
18935,Cibeunying Kidul,-6.891289334,107.6609447
18936,Cibeunying Kidul,-6.89129909,107.6609396
18937,Cibeunying Kidul,-6.891308274,107.6609349
18938,Cibeunying Kidul,-6.891316812,107.6609303
18939,Cibeunying Kidul,-6.891317142,107.6609301
18940,Cibeunying Kidul,-6.891330709,107.6609218
18941,Cibeunying Kidul,-6.891339587,107.6609163
18942,Cibeunying Kidul,-6.89134137,107.6609151
18943,Cibeunying Kidul,-6.891351858,107.6609087
18944,Cibeunying Kidul,-6.891352226,107.6609085
18945,Cibeunying Kidul,-6.891362184,107.660903
18946,Cibeunying Kidul,-6.891363895,107.6609021
18947,Cibeunying Kidul,-6.891370887,107.6608986
18948,Cibeunying Kidul,-6.891374792,107.6608969
18949,Cibeunying Kidul,-6.891377597,107.6608953
18950,Cibeunying Kidul,-6.891378003,107.6608952
18951,Cibeunying Kidul,-6.891383067,107.6608937
18952,Cibeunying Kidul,-6.891387069,107.6608923
18953,Cibeunying Kidul,-6.891387977,107.660892
18954,Cibeunying Kidul,-6.89139365,107.6608907
18955,Cibeunying Kidul,-6.891396347,107.6608898
18956,Cibeunying Kidul,-6.891403935,107.6608888
18957,Cibeunying Kidul,-6.891405146,107.6608886
18958,Cibeunying Kidul,-6.891415104,107.660888
18959,Cibeunying Kidul,-6.891416272,107.6608879
18960,Cibeunying Kidul,-6.891432904,107.6608863
18961,Cibeunying Kidul,-6.891438511,107.6608861
18962,Cibeunying Kidul,-6.891452231,107.6608859
18963,Cibeunying Kidul,-6.89146183,107.6608857
18964,Cibeunying Kidul,-6.891472772,107.6608856
18965,Cibeunying Kidul,-6.891473279,107.6608856
18966,Cibeunying Kidul,-6.891483222,107.660886
18967,Cibeunying Kidul,-6.891483962,107.660886
18968,Cibeunying Kidul,-6.891494661,107.6608869
18969,Cibeunying Kidul,-6.891496442,107.660887
18970,Cibeunying Kidul,-6.891505289,107.6608882
18971,Cibeunying Kidul,-6.891506712,107.6608884
18972,Cibeunying Kidul,-6.891514664,107.6608896
18973,Cibeunying Kidul,-6.891531167,107.660893
18974,Cibeunying Kidul,-6.891539663,107.6608952
18975,Cibeunying Kidul,-6.891544143,107.6608963
18976,Cibeunying Kidul,-6.891547842,107.6608975
18977,Cibeunying Kidul,-6.89155426,107.6608985
18978,Cibeunying Kidul,-6.891559689,107.6608995
18979,Cibeunying Kidul,-6.891567761,107.6608997
18980,Cibeunying Kidul,-6.8915704,107.6608999
18981,Cibeunying Kidul,-6.891578417,107.6608993
18982,Cibeunying Kidul,-6.891585467,107.6608978
18983,Cibeunying Kidul,-6.891590413,107.6608962
18984,Cibeunying Kidul,-6.89159832,107.6608939
18985,Cibeunying Kidul,-6.891603118,107.6608921
18986,Cibeunying Kidul,-6.891609107,107.6608904
18987,Cibeunying Kidul,-6.891612423,107.660888
18988,Cibeunying Kidul,-6.891617467,107.6608858
18989,Cibeunying Kidul,-6.891620611,107.6608845
18990,Cibeunying Kidul,-6.891624342,107.6608816
18991,Cibeunying Kidul,-6.891638237,107.6608724
18992,Cibeunying Kidul,-6.891641265,107.6608702
18993,Cibeunying Kidul,-6.891647069,107.6608657
18994,Cibeunying Kidul,-6.89165327,107.6608605
18995,Cibeunying Kidul,-6.891655369,107.6608587
18996,Cibeunying Kidul,-6.891662496,107.6608524
18997,Cibeunying Kidul,-6.89166376,107.6608512
18998,Cibeunying Kidul,-6.891670753,107.6608437
18999,Cibeunying Kidul,-6.891678105,107.6608348
19000,Cibeunying Kidul,-6.89168264,107.660829
19001,Cibeunying Kidul,-6.891691671,107.6608172
19002,Cibeunying Kidul,-6.891694454,107.6608135
19003,Cibeunying Kidul,-6.891700041,107.6608071
19004,Cibeunying Kidul,-6.891705737,107.6608002
19005,Cibeunying Kidul,-6.891709413,107.6607965
19006,Cibeunying Kidul,-6.891713756,107.6607916
19007,Cibeunying Kidul,-6.891717,107.660788
19008,Cibeunying Kidul,-6.891722227,107.6607824
19009,Cibeunying Kidul,-6.89173076,107.6607738
19010,Cibeunying Kidul,-6.891735474,107.6607691
19011,Cibeunying Kidul,-6.89173603,107.6607686
19012,Cibeunying Kidul,-6.891743881,107.660762
19013,Cibeunying Kidul,-6.891751144,107.6607567
19014,Cibeunying Kidul,-6.891758758,107.6607511
19015,Cibeunying Kidul,-6.891763853,107.6607469
19016,Cibeunying Kidul,-6.891766483,107.6607452
19017,Cibeunying Kidul,-6.891774728,107.6607389
19018,Cibeunying Kidul,-6.891776401,107.6607375
19019,Cibeunying Kidul,-6.891790184,107.6607266
19020,Cibeunying Kidul,-6.891794087,107.6607241
19021,Cibeunying Kidul,-6.891802581,107.6607187
19022,Cibeunying Kidul,-6.891804845,107.6607173
19023,Cibeunying Kidul,-6.891810907,107.6607132
19024,Cibeunying Kidul,-6.891813115,107.6607115
19025,Cibeunying Kidul,-6.891819795,107.6607076
19026,Cibeunying Kidul,-6.891821908,107.6607061
19027,Cibeunying Kidul,-6.891826775,107.6607037
19028,Cibeunying Kidul,-6.89183218,107.6607008
19029,Cibeunying Kidul,-6.891832745,107.6607006
19030,Cibeunying Kidul,-6.891841022,107.6606966
19031,Cibeunying Kidul,-6.891849805,107.6606929
19032,Cibeunying Kidul,-6.89185419,107.6606909
19033,Cibeunying Kidul,-6.89185538,107.6606903
19034,Cibeunying Kidul,-6.891860767,107.6606878
19035,Cibeunying Kidul,-6.891868242,107.6606843
19036,Cibeunying Kidul,-6.891878341,107.6606799
19037,Cibeunying Kidul,-6.891880455,107.6606789
19038,Cibeunying Kidul,-6.89188663,107.6606759
19039,Cibeunying Kidul,-6.891891946,107.6606733
19040,Cibeunying Kidul,-6.891896153,107.6606712
19041,Cibeunying Kidul,-6.891901114,107.6606687
19042,Cibeunying Kidul,-6.891903671,107.6606675
19043,Cibeunying Kidul,-6.891908991,107.6606652
19044,Cibeunying Kidul,-6.891909869,107.6606648
19045,Cibeunying Kidul,-6.891917212,107.6606619
19046,Cibeunying Kidul,-6.891920124,107.6606607
19047,Cibeunying Kidul,-6.891933894,107.6606561
19048,Cibeunying Kidul,-6.891940697,107.6606538
19049,Cibeunying Kidul,-6.891944619,107.6606525
19050,Cibeunying Kidul,-6.891945853,107.660652
19051,Cibeunying Kidul,-6.891956428,107.6606486
19052,Cibeunying Kidul,-6.891957911,107.660648
19053,Cibeunying Kidul,-6.891966376,107.6606452
19054,Cibeunying Kidul,-6.891968042,107.6606446
19055,Cibeunying Kidul,-6.891974416,107.6606424
19056,Cibeunying Kidul,-6.891979431,107.6606408
19057,Cibeunying Kidul,-6.891985009,107.6606393
19058,Cibeunying Kidul,-6.891995651,107.6606364
19059,Cibeunying Kidul,-6.892013923,107.6606315
19060,Cibeunying Kidul,-6.892023891,107.6606284
19061,Cibeunying Kidul,-6.892035581,107.6606249
19062,Cibeunying Kidul,-6.892036893,107.6606246
19063,Cibeunying Kidul,-6.892044318,107.6606229
19064,Cibeunying Kidul,-6.892051685,107.6606217
19065,Cibeunying Kidul,-6.892053168,107.6606214
19066,Cibeunying Kidul,-6.892064011,107.6606199
19067,Cibeunying Kidul,-6.892066096,107.6606195
19068,Cibeunying Kidul,-6.892072363,107.6606187
19069,Cibeunying Kidul,-6.892080745,107.6606172
19070,Cibeunying Kidul,-6.892101804,107.6606144
19071,Cibeunying Kidul,-6.892106368,107.6606136
19072,Cibeunying Kidul,-6.892117705,107.6606119
19073,Cibeunying Kidul,-6.892118183,107.6606118
19074,Cibeunying Kidul,-6.892127759,107.6606108
19075,Cibeunying Kidul,-6.892129752,107.6606106
19076,Cibeunying Kidul,-6.892137174,107.6606096
19077,Cibeunying Kidul,-6.892157407,107.6606049
19078,Cibeunying Kidul,-6.892162718,107.6606036
19079,Cibeunying Kidul,-6.892171026,107.660602
19080,Cibeunying Kidul,-6.892171407,107.6606019
19081,Cibeunying Kidul,-6.892180664,107.6606005
19082,Cibeunying Kidul,-6.89218206,107.6606004
19083,Cibeunying Kidul,-6.892188246,107.6605996
19084,Cibeunying Kidul,-6.892191566,107.6605993
19085,Cibeunying Kidul,-6.892198113,107.6605992
19086,Cibeunying Kidul,-6.892206302,107.6605994
19087,Cibeunying Kidul,-6.892212543,107.6605992
19088,Cibeunying Kidul,-6.892216612,107.660599
19089,Cibeunying Kidul,-6.892228318,107.6605982
19090,Cibeunying Kidul,-6.892232909,107.6605977
19091,Cibeunying Kidul,-6.892235736,107.6605972
19092,Cibeunying Kidul,-6.89224092,107.6605962
19093,Cibeunying Kidul,-6.892242316,107.660596
19094,Cibeunying Kidul,-6.89224914,107.6605942
19095,Cibeunying Kidul,-6.892249517,107.6605941
19096,Cibeunying Kidul,-6.892254172,107.6605928
19097,Cibeunying Kidul,-6.892257368,107.660592
19098,Cibeunying Kidul,-6.89226484,107.6605899
19099,Cibeunying Kidul,-6.892270308,107.6605886
19100,Cibeunying Kidul,-6.892281398,107.6605855
19101,Cibeunying Kidul,-6.892283821,107.6605845
19102,Cibeunying Kidul,-6.892284141,107.6605845
19103,Cibeunying Kidul,-6.892288808,107.6605835
19104,Cibeunying Kidul,-6.892294765,107.660582
19105,Cibeunying Kidul,-6.892295946,107.6605819
19106,Cibeunying Kidul,-6.892300165,107.6605813
19107,Cibeunying Kidul,-6.892303096,107.660581
19108,Cibeunying Kidul,-6.892308263,107.6605807
